"words","av_word_len","sentences","uniquewords","i","you","he","everything","student","go","understanding","number","often","being","of","would","ADJ","ADP","ADV","CCONJ","DET","NOUN","NUM","PART","PRON","PUNCT","SPACE","VERB","ADJ-ADP","ADJ-DET","ADJ-NOUN","ADJ-PART","ADJ-PUNCT","ADJ-VERB","ADP-ADP","ADP-ADV","ADP-DET","ADP-NOUN","ADP-PRON","ADV-ADJ","ADV-ADV","ADV-DET","ADV-NOUN","ADV-NUM","ADV-PRON","ADV-VERB","CCONJ-ADJ","CCONJ-ADV","CCONJ-DET","CCONJ-NOUN","CCONJ-PART","CCONJ-VERB","DET-ADJ","DET-ADV","DET-DET","DET-NOUN","DET-PUNCT","DET-VERB","NOUN-ADJ","NOUN-ADP","NOUN-ADV","NOUN-CCONJ","NOUN-DET","NOUN-NOUN","NOUN-PART","NOUN-PUNCT","NOUN-VERB","NUM-ADP","PART-VERB","PRON-DET","PRON-VERB","PUNCT-ADP","PUNCT-ADV","PUNCT-CCONJ","PUNCT-DET","PUNCT-NA","PUNCT-NOUN","PUNCT-SPACE","PUNCT-VERB","SPACE-ADJ","SPACE-ADP","SPACE-ADV","SPACE-CCONJ","SPACE-DET","SPACE-PART","VERB-ADJ","VERB-ADP","VERB-ADV","VERB-DET","VERB-NOUN","VERB-PUNCT","VERB-VERB","ADJ-ADJ","ADJ-PRON","ADP-ADJ","ADP-VERB","ADV-CCONJ","ADV-PART","ADV-PUNCT","CCONJ-PRON","DET-ADP","DET-CCONJ","DET-PRON","NOUN-PRON","NUM-NOUN","PRON-CCONJ","PRON-PUNCT","PUNCT-PRON","SPACE-PRON","VERB-CCONJ","VERB-NUM","VERB-PART","PROPN","ADJ-CCONJ","ADP-PROPN","ADV-ADP","PART-DET","PRON-ADJ","PRON-ADP","PRON-ADV","PRON-NOUN","PRON-PRON","PROPN-PUNCT","PUNCT-PART","SPACE-NOUN","VERB-PRON","ADJ-ADV","ADJ-NUM","CCONJ-ADP","NUM-VERB","PART-CCONJ","PART-NOUN","PART-PUNCT","PUNCT-ADJ","INTJ","ADP-PART","CCONJ-PROPN","INTJ-PRON","NUM-NUM","PART-ADP","PROPN-CCONJ","PROPN-DET","PROPN-NOUN","PROPN-PROPN","PROPN-VERB","PUNCT-INTJ","PUNCT-PROPN","VERB-PROPN","ADV-PROPN","DET-PROPN","INTJ-PUNCT","INTJ-VERB","NOUN-PROPN","PROPN-INTJ","PROPN-PART","PUNCT-PUNCT","SPACE-NA","SPACE-PUNCT","ADP-NUM","CCONJ-NUM","NUM-CCONJ","CCONJ-PUNCT","DET-NUM","NOUN-INTJ","PROPN-ADP","ADV-INTJ","PART-ADV","SPACE-VERB","VERB-INTJ","AUX","ADV-AUX","AUX-ADV","PRON-AUX","ADP-CCONJ","ADP-PUNCT","PRON-PART","AUX-VERB","INTJ-DET","SPACE-INTJ","PUNCT-AUX","PROPN-PRON","X","NOUN-X","PART-ADJ","X-ADV","NUM-PRON","INTJ-ADP","NUM-ADJ","NUM-DET","PUNCT-X","X-PUNCT","PRON-INTJ","NOUN-SPACE","PROPN-ADV","PUNCT-NUM","NOUN-AUX","VERB-X","X-PRON","SPACE-PROPN","X-VERB","ADJ-AUX","ADJ-PROPN","INTJ-ADV","NOUN-NUM","INTJ-NOUN","ADP-X","X-ADP","NUM-ADV","SPACE-NUM","PART-PART","SYM","DET-SYM","SYM-NOUN","NUM-PART","NUM-PUNCT","PROPN-ADJ","DET-PART","PART-PRON","CCONJ-X","X-ADJ","X-X","PART-PROPN","INTJ-PART","PRON-NA","DET-X","X-DET","NUM-SYM","SYM-NUM","NOUN-NA","PRON-NUM","ADJ-X","ADP-INTJ","PART-NUM","PRON-PROPN","INTJ-CCONJ","ADJ-SPACE","X-CCONJ","CCONJ-INTJ","X-SYM","DET-AUX","PRON-SYM","SYM-PRON","exam_id","test_score","confidencehedged","confidencehigh"
304,4.54605263157895,11,147,3,1,6,0,0,0,0,0,0,0,2,1,31,29,23,15,40,59,2,9,24,23,3,72,3,0,18,2,2,3,0,0,16,5,3,6,2,2,0,0,2,8,1,4,3,0,0,5,9,1,1,22,0,3,3,12,2,1,5,2,1,19,13,0,8,0,15,2,1,9,0,1,0,3,2,0,2,0,0,0,0,5,5,10,12,10,2,13,1,0,2,2,0,0,0,2,0,0,4,1,1,1,0,2,1,2,0,6,0,1,0,3,0,0,2,3,1,2,0,0,0,7,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1729886,1,7,1
334,4.29940119760479,23,139,4,7,1,2,0,0,0,0,0,0,6,0,22,36,29,12,39,61,9,12,34,39,7,76,3,1,14,2,1,0,0,1,11,5,11,0,1,1,3,0,0,15,1,0,1,0,0,4,7,3,0,23,0,5,0,12,3,3,0,5,6,22,8,0,12,2,16,4,2,6,7,1,0,7,2,0,4,2,0,0,0,9,5,7,16,4,7,13,0,0,2,0,0,0,3,3,1,0,0,1,6,0,4,9,1,2,4,1,1,0,0,4,0,1,0,7,1,0,0,0,0,8,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734732,0,4,1
375,4.464,22,177,1,0,5,0,0,0,0,0,0,0,6,0,40,42,27,14,67,75,1,11,18,28,6,79,6,1,20,2,5,0,0,2,18,6,3,7,2,2,0,1,1,4,4,1,2,2,0,3,13,1,5,39,0,8,2,13,3,5,14,0,5,15,16,0,11,0,14,7,0,3,3,1,2,6,2,0,0,3,0,1,1,11,9,13,21,2,0,14,0,2,3,7,1,0,5,0,0,0,1,2,1,0,1,3,0,1,0,2,1,4,1,4,0,0,1,1,1,0,0,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758722,1,6,5
301,5.06312292358804,16,127,4,0,0,0,0,0,0,0,0,0,9,0,25,33,24,7,48,77,0,13,15,30,4,58,2,0,19,0,2,0,0,0,17,7,6,4,0,1,0,0,1,12,0,2,1,2,0,0,7,1,1,35,0,4,0,14,5,1,5,4,10,21,17,0,12,2,7,6,6,4,5,1,2,4,0,0,1,2,0,1,0,12,10,5,15,7,1,5,0,0,2,1,0,2,4,2,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759477,1,5,4
321,4.78816199376947,16,186,6,0,0,0,0,0,0,0,0,0,8,1,39,35,24,10,46,70,2,14,15,31,3,65,4,0,29,0,1,1,2,1,17,7,4,5,2,1,0,1,1,7,0,2,0,2,0,5,15,2,0,24,2,2,0,13,0,8,3,3,6,23,14,0,14,0,11,4,4,2,6,1,0,3,3,0,1,2,0,0,0,11,6,9,19,5,1,7,2,0,3,1,0,2,2,0,0,0,1,0,0,0,1,7,0,0,1,5,1,0,0,3,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765684,0,3,2
323,4.14860681114551,7,159,4,0,0,0,0,0,0,0,0,0,9,1,24,50,22,20,38,64,1,8,22,22,5,71,4,0,10,1,3,1,2,2,11,16,11,1,3,3,2,0,0,9,2,1,3,3,1,7,11,1,0,19,0,4,0,22,1,9,6,2,2,11,9,1,8,1,17,3,2,3,3,1,0,5,1,0,1,0,1,0,0,5,14,11,10,9,2,12,1,0,4,3,1,0,2,2,1,0,2,2,0,0,1,2,1,3,0,4,2,3,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767945,0,3,4
329,4.58358662613982,7,162,0,0,0,0,0,0,0,2,4,0,14,0,25,47,28,17,55,75,0,4,20,37,4,56,5,0,16,0,4,0,2,1,23,13,5,8,2,3,0,0,4,7,1,4,6,2,0,1,9,7,1,31,1,4,2,23,1,6,5,6,2,19,10,0,4,0,13,6,4,6,3,1,1,4,7,0,1,0,1,2,0,0,8,7,12,4,6,9,0,0,2,1,0,0,3,1,0,0,2,0,0,0,3,2,0,4,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1775655,1,8,3
324,4.73148148148148,11,157,10,0,0,0,2,1,0,0,0,0,9,3,31,50,18,9,39,69,1,9,34,28,6,57,3,0,22,2,0,1,1,0,22,11,12,6,1,1,0,0,1,4,0,1,1,1,0,1,13,4,0,17,1,1,2,22,0,2,2,7,2,23,6,0,8,1,23,4,3,4,2,1,2,6,2,0,3,0,0,0,0,6,9,4,10,6,1,10,1,1,0,1,1,0,1,1,0,0,1,3,1,0,0,3,3,0,0,5,7,0,1,3,0,0,2,4,1,3,1,0,0,6,1,0,2,0,0,0,0,1,0,0,2,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777550,1,1,3
330,4.06363636363636,12,133,13,0,0,0,0,3,0,0,4,0,7,2,28,43,28,16,44,72,0,11,26,41,11,62,4,0,20,2,0,0,1,0,17,15,4,5,7,2,1,0,1,8,3,1,1,1,0,5,12,1,1,22,2,3,0,19,3,4,6,4,5,24,5,0,10,1,20,7,2,4,3,1,4,11,4,0,0,2,1,3,0,2,11,10,10,3,10,5,0,0,4,2,0,1,3,3,0,0,2,2,0,0,1,4,5,5,0,2,0,2,0,0,0,1,0,2,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178041,0,4,0
319,4.21003134796238,13,157,0,1,0,0,0,0,0,5,0,0,16,0,20,56,21,3,50,86,6,10,8,18,3,59,3,0,15,0,2,0,3,2,28,15,1,4,4,1,1,0,1,8,0,0,2,0,0,1,6,0,0,38,0,3,0,29,5,2,5,5,6,14,17,1,9,0,7,3,3,0,3,1,0,3,1,0,1,0,0,0,1,6,14,5,9,8,1,13,0,0,3,0,0,0,1,0,1,0,1,3,4,0,0,2,0,1,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782202,1,1,0
302,4.90066225165563,12,126,4,0,20,0,3,1,0,0,0,0,3,0,29,41,17,13,36,77,1,2,24,28,6,56,1,0,25,0,0,0,0,1,22,5,4,0,1,0,1,0,0,7,0,0,0,0,0,3,8,0,1,26,0,1,1,19,4,8,2,7,0,22,5,0,2,1,21,5,1,3,0,1,4,6,1,0,2,0,1,0,0,9,7,7,9,9,0,13,1,0,7,1,0,0,1,8,0,0,0,7,0,0,0,4,1,0,0,2,1,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789510,0,4,13
316,4.15822784810127,18,150,3,13,6,1,0,1,0,0,0,0,6,3,22,46,28,12,29,56,4,14,28,37,4,75,4,0,17,0,1,0,2,2,10,12,10,4,2,0,0,1,3,10,0,0,2,1,0,5,8,2,0,14,0,3,0,16,4,2,1,4,0,17,8,1,13,2,22,9,2,6,4,1,3,4,1,0,1,2,1,0,0,8,9,12,10,1,8,9,0,0,1,4,1,2,4,3,1,0,0,4,3,0,1,3,0,2,1,11,2,0,1,1,0,0,0,2,0,1,0,1,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792623,1,8,7
353,4.43059490084986,14,177,2,0,0,0,0,0,0,1,0,8,8,0,30,44,24,16,48,87,2,8,9,38,5,81,2,0,19,0,1,3,0,0,17,12,4,2,4,1,1,1,1,8,2,2,3,2,0,5,11,1,1,23,2,8,1,17,2,8,4,12,0,23,20,1,5,0,7,5,1,3,7,1,2,5,4,0,0,2,0,2,0,3,15,11,12,13,3,17,3,0,4,3,1,1,2,2,0,1,0,0,1,0,0,2,0,0,0,7,3,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1839468,1,1,6
348,4.6867816091954,20,150,5,7,1,0,0,1,3,0,0,0,0,0,30,46,35,13,41,73,0,15,27,36,5,66,3,0,19,1,3,0,1,1,19,8,9,9,2,2,1,0,3,10,0,1,0,9,1,2,12,2,0,25,0,2,0,14,1,12,2,1,3,26,8,0,14,0,20,10,6,1,4,0,3,5,0,0,1,1,0,2,0,4,10,17,11,7,5,5,2,0,3,4,0,2,0,0,0,0,0,6,0,0,2,6,0,0,0,5,1,0,0,6,1,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840309,1,1,7
304,4.83552631578947,25,107,2,19,3,11,0,0,0,0,0,0,6,0,22,40,22,7,26,70,3,3,41,32,4,69,2,0,15,2,0,0,0,0,13,11,10,0,2,0,2,1,2,12,0,0,2,1,0,0,5,0,0,21,0,0,0,25,2,5,0,3,0,26,7,0,3,1,34,4,6,2,1,1,0,4,0,0,2,0,0,0,0,9,3,11,9,14,2,12,3,0,4,0,0,0,1,2,0,0,0,2,2,0,2,14,2,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1860931,0,12,17
310,4.53225806451613,25,148,1,0,0,0,1,1,0,0,0,0,7,0,24,50,25,4,30,82,6,10,7,29,3,62,9,0,13,0,0,1,6,2,12,13,0,2,2,4,1,0,0,8,1,0,0,0,0,1,3,0,0,19,0,3,2,15,6,4,1,11,4,21,17,1,8,0,5,6,6,0,4,1,2,3,2,0,1,0,0,0,0,11,5,7,8,14,3,11,0,0,4,4,0,2,3,0,1,0,1,1,5,0,0,4,0,0,0,3,8,0,6,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,3,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866053,0,4,1
263,4.28897338403042,20,130,1,0,0,0,0,0,0,0,0,0,12,0,21,36,22,12,52,53,0,6,17,44,9,36,4,0,10,0,6,0,2,0,30,2,0,6,3,2,0,0,0,6,0,2,1,0,0,2,7,0,1,32,2,4,1,16,2,3,4,2,1,18,2,0,6,0,11,1,3,4,5,1,2,9,3,0,2,1,4,0,0,5,4,8,8,4,2,2,1,0,1,0,0,0,1,5,1,1,1,4,0,0,1,3,2,0,0,2,4,0,0,4,0,0,0,2,0,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883438,0,3,2
305,4.58360655737705,16,159,4,4,3,0,0,0,0,0,1,0,7,3,41,27,35,9,30,52,1,16,25,35,4,68,7,0,20,2,5,1,0,1,8,10,3,8,3,0,0,0,0,13,1,2,3,0,0,1,9,2,0,14,0,2,0,10,2,4,1,2,3,18,4,1,16,0,22,2,7,1,3,1,2,4,2,0,0,3,0,0,1,13,4,12,15,4,2,5,3,0,3,2,0,0,9,1,1,0,2,8,0,0,1,10,0,1,0,10,1,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1884430,1,1,9
301,4.6578073089701,25,121,0,0,0,0,0,1,0,0,0,0,7,0,27,38,37,7,31,71,0,5,18,43,5,67,4,0,20,0,2,0,1,1,15,9,2,3,3,2,2,0,2,9,0,3,1,0,0,2,7,0,0,22,0,2,0,15,3,3,0,1,3,26,18,0,4,0,16,3,9,2,5,1,3,5,0,0,1,1,0,0,0,8,10,15,8,12,4,7,0,0,2,8,1,0,11,1,0,0,0,2,0,0,0,8,1,0,0,2,0,1,0,4,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189712,0,0,1
349,4.53295128939828,29,164,13,3,0,1,0,1,0,0,0,0,7,0,27,43,26,14,24,86,11,13,24,43,6,75,4,1,16,0,2,0,2,1,13,10,7,5,2,0,2,1,3,12,4,2,0,3,0,3,1,2,0,18,0,2,1,14,2,6,2,7,2,32,14,2,8,0,18,10,5,0,1,1,12,5,0,1,1,0,0,1,1,7,9,7,4,12,6,16,0,1,5,0,0,0,0,1,0,0,0,5,3,0,1,4,0,4,2,6,6,3,0,0,0,0,1,4,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,2,0,0,0,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897702,0,4,2
309,4.16504854368932,22,127,10,0,0,0,0,0,0,0,0,0,5,0,11,29,29,21,54,66,0,9,21,37,2,68,1,1,5,1,1,2,1,1,17,4,3,2,1,3,0,0,1,12,1,6,2,2,0,4,1,2,2,40,1,7,0,9,2,16,2,3,5,18,8,0,8,0,17,2,6,3,6,1,4,2,0,0,1,0,0,0,0,5,7,8,21,6,7,8,0,0,1,2,0,1,4,4,1,0,0,3,0,0,1,6,1,2,0,1,0,0,0,5,0,0,0,2,1,0,0,0,0,3,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907486,0,2,3
333,4.8978978978979,14,152,2,0,0,1,5,0,7,0,0,0,6,1,23,39,29,18,35,86,0,10,21,37,4,69,6,0,12,3,2,0,1,1,12,12,4,4,2,1,5,0,1,8,1,1,1,12,0,2,5,0,0,29,0,1,2,16,1,14,2,4,4,20,17,0,9,0,15,9,6,1,7,1,1,4,2,0,1,2,0,1,0,7,5,13,11,10,4,12,0,0,2,3,0,1,7,0,0,0,0,5,0,0,1,4,0,2,0,1,2,0,2,0,0,0,0,1,1,2,2,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917815,1,8,12
363,4.56749311294766,18,184,1,0,0,0,0,1,0,4,0,0,11,1,35,62,24,12,47,92,1,5,10,23,3,71,3,0,28,0,1,0,4,3,22,21,4,1,0,1,1,0,2,15,3,4,0,2,0,2,14,2,0,25,2,3,1,33,0,9,3,8,0,17,18,0,4,0,8,1,4,0,6,1,3,3,0,0,0,2,1,0,0,5,17,6,15,2,1,18,3,0,5,3,0,1,1,0,0,0,0,0,1,1,0,2,0,1,0,4,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192049,1,10,3
361,5.0387811634349,21,157,5,6,0,1,0,0,2,0,0,0,7,0,18,36,32,14,31,70,0,6,50,25,3,102,4,0,11,0,1,2,2,0,9,8,12,1,2,0,0,0,7,17,0,1,0,4,0,8,8,0,1,19,0,3,0,13,6,11,1,5,1,15,11,0,6,0,35,3,6,0,2,1,0,3,0,0,0,0,0,3,0,6,11,13,15,23,0,17,0,0,1,3,0,1,2,0,0,0,0,7,0,1,7,7,0,2,0,2,1,0,0,2,0,0,0,3,0,3,0,0,0,12,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920838,1,20,7
